"id","name","city","state","zip","holeCount","rating","latitude","longitude"
"ellis-park-disc-golf-course","Ellis Park Disc Golf Course","Salisbury ","North Carolina","28144",18,3,35.727888,-80.46755499999999
"elon-park-angry-beaver","Elon Park - Angry Beaver","Charlotte ","North Carolina","28277",18,5,35.0205842,-80.8435092
"elon-park-eager-beaver","Elon Park - Eager Beaver","Charlotte ","North Carolina","28277",18,3,35.0227176,-80.8451192
"emerald-isle-woods","Emerald Isle Woods","Emerald Isle ","North Carolina","28594",9,,34.6613773,-77.0679423
"englewood-park","Englewood Park","Rocky Mount ","North Carolina","27804",18,4,35.9531782,-77.8286203
"enka-high-school-disc-golf-course","Enka High School Disc Golf Course","Candler ","North Carolina","28715",18,4,35.5301589,-82.6659183
"farm-life-disc-golf","Farm Life Disc Golf","Williamston ","North Carolina","27892",18,3,35.744306,-77.03443159999999
"farmington-park","Farmington Park","Rocky Mount ","North Carolina","27803",18,3,35.95181730000001,-77.8160639
"farmville-discgolfcourse","Farmville Disc Golf Course","Farmville ","North Carolina","27828",18,,35.6043975,-77.5765292
"flat-rock-middle-school","Flat Rock Middle School","Flat Rock ","North Carolina","28726",9,3,35.2704932,-82.43007109999999
"fontana-village-resort-disc-golf-course","Fontana Village Resort Disc Golf Course","Fontana Dam ","North Carolina","28733",18,4,35.4362101,-83.8225219
"fort-benjamin-park","Fort Benjamin Park","Newport ","North Carolina","28570",9,,34.769449,-76.85855990000002
"fox-chase","Fox Chase","Albemarle ","North Carolina","28001",18,4,35.3501426,-80.2000578
"frank-liske-park","Frank Liske Park","Concord ","North Carolina","28027",18,,35.361684,-80.6182017
"freedaddy-discgolfcourse","FreeDaddy Disc Golf Course","Laurinburg ","North Carolina","28352",18,,34.755271,-79.4931016
"ft-hamby-park","Ft. Hamby Park","Wilkesboro ","North Carolina","28697",18,3,36.1295886,-81.27206620000001
"fun-junktion-disc-golf-course","Fun Junktion Disc Golf Course","Elizabeth City ","North Carolina","27909",18,,36.2527122,-76.26477919999999
"garden-grove","Garden Grove","Pleasant Garden ","North Carolina","27313",18,4,35.9761924,-79.7545617
"gardner-webb-university-disc-golf-course","Gardner-Webb University Disc Golf Course","Boiling Springs ","North Carolina","28017",18,,35.2475249,-81.6706979
"glenburnie-park","Glenburnie Park","New Bern ","North Carolina","28560",18,3,35.1388131,-77.0640026
"glenn-c-hilton-memorial-park","Glenn C. Hilton Memorial Park","Hickory ","North Carolina","28601",24,4,35.7621406,-81.3551897
"mazarick-park-east","Glenville Lakes in Mazarick Park","Fayetteville ","North Carolina","28303",18,2,35.0716799,-78.9011416
"mazarick-park-west","Glenville Pines in Mazarick Park","Fayetteville ","North Carolina","28303",18,3,35.0716799,-78.9011416
"glover-park","Glover Park","Nashville ","North Carolina","27856",9,,35.9577092,-77.9577059
"goat-island-disc-golf-course","Goat Island Disc Golf Course","Belmont ","North Carolina","28012",18,,35.2366358,-81.0701624
"goose-landing-richfield-park","Goose Landing at Richfield Park","Richfield ","North Carolina","28137",18,4,35.4782494,-80.2607068
"guilford-meadows","Guilford Meadows","Greensboro ","North Carolina","27410",18,4,36.0986784,-79.8884305
"halifax-county-disc-golf-course","Halifax County Disc Golf Course","Halifax ","North Carolina","27839",18,,36.3457311,-77.6202072
"hampstead-kiwanis-park","Hampstead Kiwanis Park","Hampstead ","North Carolina","28443",9,,34.4066311,-77.645348
"hardaway-point","Hardaway Point","Badin ","North Carolina","28009",18,,35.4101903,-80.1149064
"harmon-field","Harmon Field","Tryon ","North Carolina","28782",9,4,35.2243536,-82.2490772
"haw-river-state-park-nature-trail-disc-golf","Haw River State Park Nature Trail Disc Golf","Browns Summit ","North Carolina","27214",9,,36.250859,-79.75639
"hawley-middle-school","Hawley Middle School","Creedmoor ","North Carolina","27522",6,,36.1077205,-78.67076689999999
"haywood-community-college","Haywood Community College","Clyde ","North Carolina","28721",18,3,35.525938,-82.927916
"andrews-recreation-park","Heritage Park","Andrews ","North Carolina","28901",9,,35.2012842,-83.827983
"higher-ground","Higher Ground","Fuquay Varina ","North Carolina","27526",18,,35.585518,-78.76468919999999
"highland-hills-disc-golf-course-north-wilkesboro","Highland Hills Disc Golf Course - North Wilkesboro","North Wilkesboro ","North Carolina","28659",20,4,36.1605365,-81.12728589999999
"hildebran-community-park-disc-golf-course","Hildebran Community Park Disc Golf Course","Hildebran ","North Carolina","28637",9,,35.712175,-81.41977849999999
"hillcrest-park-disc-golf-course","Hillcrest Park Disc Golf Course","Carthage ","North Carolina","28327",18,2,35.3019069,-79.4168937
"hinson-lake-dgc","Hinson Lake Disc Golf Course","Rockingham ","North Carolina","28379",18,5,34.93903299999999,-79.750467
"horizons-park","Horizons Park","Winston-Salem ","North Carolina","27105",18,3,36.2261001,-80.2315933
"hornets-nest-park","Hornets Nest Park","Charlotte ","North Carolina","28216",18,,35.319545,-80.86851899999999
"hudson-middle-school-disc-golf-course","Hudson Middle School Disc Golf Course","Hudson ","North Carolina","28638",9,,35.8457313,-81.4802069
"hughes-park-disc-golf-course","Hughes Park Disc Golf Course","Thomasville ","North Carolina","27360",18,,35.8409083,-80.0950453
"ibm-research-triangle","IBM Research Triangle","Research Triangle Park ","North Carolina","27709",18,4,35.9049796,-78.8565777
"isothermal-community-college","Isothermal Community College","Forest City ","North Carolina","28160",9,,35.3377898,-81.91370169999999
"jack-marley-park","Jack Marley Park","Angier ","North Carolina","27501",8,1,35.5093977,-78.7352216
"jackson-county-rec-center-disc-golf-course","Jackson County Rec Center Disc Golf Course","Cullowhee ","North Carolina","28723",18,,35.2902379,-83.1798125
"jackson-park-1","Jackson Park","Hendersonville ","North Carolina","28792",18,5,35.3156227,-82.44496769999999
"jacob-fork-park","Jacob Fork Park","Newton ","North Carolina","28658",18,,35.63215160000001,-81.3117463
"joe-eakes-park-kure-beach","Joe Eakes Park at Kure Beach","Kure Beach ","North Carolina","28449",18,4,33.9985406,-77.9114824
"johnson-street-park","Johnson Street Park","High Point ","North Carolina","27260",18,4,36.0169299,-80.013964
"jones-park-0","Jones Park","Holly Springs ","North Carolina","27540",17,3,35.657684,-78.829171
"keeley-park","Keeley Park","McLeansville ","North Carolina","27301",18,,36.1122481,-79.7097196
"kelsey-scott-park","Kelsey Scott Park","Salisbury ","North Carolina","28144",9,2,35.6794472,-80.4943924
"kentwood","Kentwood","Raleigh ","North Carolina","27606",18,3,35.7794207,-78.69801489999999
"kilborne-tpc","Kilborne TPC","Charlotte ","North Carolina","28205",18,,35.2210085,-80.7733987
"kings-mountain-point","King's Mountain Point","Troy ","North Carolina","27371",9,2,35.4537674,-80.08054290000001
"kings-mountain-high-school","Kings Mountain High School","Kings Mountain ","North Carolina","28086",9,,35.2332096,-81.3725237
"kiwanis-disc-golf-berkeley-park","Kiwanis Disc Golf at Berkeley Park","Goldsboro ","North Carolina","27534",18,,35.3702322,-77.9383434
"kraken-0","Kraken Disc Golf at Hyco Lake Park","Semora ","North Carolina","27343",18,,36.470332,-79.12082649999999
"lake-corriher-disc-golf-course","Lake Corriher Disc Golf Course","China Grove ","North Carolina","28023",12,,35.5658996,-80.6024881
"lake-julian-disc-golf-course","Lake Julian Disc Golf Course","Arden ","North Carolina","28704",18,4,35.4769009,-82.5266611
"lake-lure-nc-temporary-course","Lake Lure Temporary Course","Lake Lure ","North Carolina","28746",27,,35.4610645,-82.18980189999999
"lake-park-0","Lake Park","Roanoke Rapids ","North Carolina","27870",9,,36.476047,-77.6732914
"lake-wilson","Lake Wilson","Wilson ","North Carolina","27893",18,,35.7929925,-77.9246014
"lakes-edge","Lake's Edge","Reidsville ","North Carolina","27320",18,4,36.2941132,-79.6822506
"lees-mcrae-college-disc-golf-course","Lees-McRae College Disc Golf Course","Banner Elk ","North Carolina","28604",9,4,36.1617964,-81.87537449999999
"leigh-farm-park","Leigh Farm Park","Chapel Hill (Durham) ","North Carolina","27517",18,4,35.9219998,-78.9834279
"leland-municipal-park","Leland Founders Park","Leland ","North Carolina","28451",9,4,34.2378711,-78.00979459999999
"lenovo-dgc","Lenovo Disc Golf Course","Morrisville ","North Carolina","27560",9,,35.814934,-78.92675
"lord-corp","LORD Corp","Cary ","North Carolina","27511",9,,35.73081,-78.808725
"lowe-warner-park","Lowe Warner Park","Troy ","North Carolina","27371",9,,35.3696049,-79.8860323
"lowell-elementary-school","Lowell Elementary School","Lowell ","North Carolina","28098",9,,35.2783169,-81.09055599999999
"luther-britt-park","Luther Britt Park","Lumberton ","North Carolina","28358",18,4,34.6288387,-79.028561
"macon-early-college-disc-golf-course","Macon Early College Disc Golf Course (Old Siler Farm)","Franklin ","North Carolina","28734",18,3,35.1603347,-83.3816193
"macon-middle-school","Macon Middle School","Franklin ","North Carolina","28734",9,,35.16221400000001,-83.358035
"marcom-woods","Marcom Woods","Morrisville ","North Carolina","27560",9,,35.8547791,-78.8541316
"mars-hill-college-disc-golf-course","Mars Hill College Disc Golf Course","Mars Hill ","North Carolina","28754",18,4,35.8265111,-82.55204189999999
"mckee-road-elementary","McKee Road Elementary","Charlotte ","North Carolina","28270",3,,35.068154,-80.754907
"meadowbrook-elementary-disc-golf-course","Meadowbrook Elementary Disc Golf Course","Canton ","North Carolina","28716",9,,35.5146559,-82.8272987
"memorial-park-10","Memorial Park","Thomasville ","North Carolina","27361",9,,35.8916826,-80.0825359
"middle-creek-high-school","Middle Creek High School","Apex ","North Carolina","27539",18,4,35.666728,-78.760729
"middle-river-disc-golf-course","Middle River Disc Golf Course","Fayetteville ","North Carolina","28312",12,2,35.0046946,-78.8580702
"mint-hill-park","Mint Hill Park","Charlotte (Mint Hill) ","North Carolina","28212",9,3,35.1789665,-80.633667
"mount-airy-high-school","Mount Airy High School","Mount Airy ","North Carolina","27030",9,,36.5120414,-80.615433
"mountain-heritage-high-school-dgc","Mountain Heritage High School","Burnsville ","North Carolina","28714",9,,35.9085435,-82.33324429999999
"mt-olive-college","Mt. Olive College","Mt. Olive ","North Carolina","28365",9,,35.20782,-78.07108869999999
"nash-community-college","Nash Community College","Rocky Mount ","North Carolina","27804",18,,35.9775123,-77.8997344
"nc-state-centennial-campus","NC State Centennial Campus","Raleigh ","North Carolina","27606",9,3,35.7754319,-78.67331180000001
"nevin-park-disc-golf-course","Nevin Park Disc Golf Course","Charlotte ","North Carolina","28269",18,,35.3017209,-80.8379655
"no-mans-land-0","No Man's Land ","Cameron ","North Carolina","28326",18,,35.3268226,-79.255303
"north-asheboro-park","North Asheboro Park","Asheboro ","North Carolina","27203",18,2,35.751699,-79.81183089999999
"northeast-creek-park","Northeast Creek Park","Jacksonville ","North Carolina","28546",18,4,34.7463107,-77.3563741
"northeast-park-crooked-creek","Northeast Park - Holly Run","Gibsonville ","North Carolina","27249",18,2,36.1681185,-79.6071606
"o-t-sloan-park","O. T. Sloan Park","Sanford ","North Carolina","27330",18,3,35.4697483,-79.1560849
"oakboro-district-park","Oakboro District Park","Oakboro ","North Carolina","28129",18,,35.2182529,-80.3182799
"owen-high-nature-trail-disc-golf","Owen High Nature Trail Disc Golf","Black Mountain ","North Carolina","28711",9,2,35.6171265,-82.37237909999999
"palmer-park-disc-golf-course","Palmer Park Disc Golf Course","Shelby ","North Carolina","28150",9,,35.290352,-81.53132020000001
"persimmon-hollar","Persimmon Hollar","Mebane ","North Carolina","27302",10,,36.18110679999999,-79.24212399999999
"piedmont-natural-gas","Piedmont Natural Gas ","Rockingham ","North Carolina","28379",9,4,34.96379,-79.81213
"pine-cone-crush-reservoir-park","Pine Cone Crush at Reservoir Park","Southern Pines ","North Carolina","28387",18,3,35.214488,-79.4040426
"pinewood-elementary-disc-golf-course","Pinewood Elementary Disc Golf Course","Charlotte ","North Carolina","28210",9,,35.1662483,-80.8640884
"piney-lake-disc-golf-course","Piney Lake Disc Golf Course","Greensboro ","North Carolina","27406",18,,36.0033984,-79.7621305
"pisgah-brewery","Pisgah Brewery","Black Mountain ","North Carolina","28711",9,,35.6067123,-82.3567995
"plantation-ruins-winget","Plantation Ruins at Winget","Charlotte ","North Carolina","28278",18,4,35.1340328,-81.002301
"pleasant-grove-community-center","Pleasant Grove Community Center","Burlington ","North Carolina","27217",9,,36.189439,-79.32945699999999
"pleasant-grove-disc-golf-course","Pleasant Grove Disc Golf Course","Thomasville ","North Carolina","27360",9,3,35.91302100000001,-80.0519144
"potters-grove","Potter's Grove at Presnell Park","Seagrove ","North Carolina","27205",18,,35.5564188,-79.77859149999999
"rankin-lake-disc-golf-course","Rankin Lake Disc Golf Course","Gastonia ","North Carolina","28052",18,4,35.2948899,-81.1918664
"re3-disc-golf-course-0","Re3 Disc Golf Course","Kernersville ","North Carolina","27284",9,4,36.1599507,-80.0870315
"redwood-park","Redwood Park","Hudson ","North Carolina","28638",9,,35.8499989,-81.4920954
"reedy-creek-park","Reedy Creek Park","Charlotte ","North Carolina","28215",18,4,35.2767038,-80.7166355
"renaissance-park","Renaissance Park - Gold","Charlotte  ","North Carolina","28217",18,4,35.1784945,-80.90881329999999
"renaissance-park-pro-players","Renaissance Park - Pro Players","Charlotte ","North Carolina","28217",18,,35.1784946,-80.90881329999999
"renaissance-park-renske","Renaissance Park - RenSke","Charlotte ","North Carolina","28217",18,,35.179819,-80.90871200000001
"rescue-squad-park","Rescue Squad Park","Denver ","North Carolina","28037",9,,35.4873552,-80.99823370000001
"resurrection-park","Resurrection Park","Hope Mills ","North Carolina","28348",9,,34.9087176,-78.9010801
"richlands-steed-park","Richlands-Steed Park","Richlands ","North Carolina","28574",21,3,34.9000741,-77.5230606
"richmond-hill","Richmond Hill","Asheville ","North Carolina","28806",18,4,35.6128921,-82.58419959999999
"ridgecreat-baptist-conference-center","Ridgecrest Conference Center","Ridgecrest ","North Carolina","28770",18,,35.6228074,-82.27429819999999
"river-bend-park","River Bend Park","Louisburg ","North Carolina","27549",9,,36.0970468,-78.3042007
"river-run-dgc-north-cove","River Run Disc Golf at North Cove","Marion ","North Carolina","28752",18,,35.667143,-82.02341009999999
"river-street-park","River Street Park","Mount Holly ","North Carolina","28120",9,,35.3022515,-81.0060989
"rob-wallace-park","Rob Wallace Park","Midland ","North Carolina","28107",9,5,35.2392327,-80.5150092
"robbins-park","Robbins Park","Cornelius ","North Carolina","28031",18,,35.456499,-80.887975
"rock-ridge-park-dgc","Rock Ridge Park DGC","Moncure ","North Carolina","27559",18,,35.67517,-79.18095339999999
"rockness-monster","Rockness Monster","Roxboro ","North Carolina","27573",22,5,36.43226300000001,-78.98244729999999
"rocky-ford","Rocky Ford","Franklinton ","North Carolina","27544",18,,36.2158557,-78.38801640000001
"rolesville-hs-wooden-pond","Rolesville High School - Wooden Pond","Rolesville ","North Carolina","27571",9,,35.9065621,-78.4431165
"rolling-pines-disc-golf-course","Rolling Pines Disc Golf Course","Wilkesboro ","North Carolina","28697",18,,36.153407,-81.1281829
"round-peak-disc-golf","Round Peak Disc Golf","Mount Airy ","North Carolina","27030",18,,36.499676,-80.768399
"runaway-rocks-disc-golf-rocky-ford","Runaway Rocks Disc Golf at Rocky Ford","Franklinton ","North Carolina","27544",18,,36.2001459,-78.342079
"sandhill-nature-trail-dgc","Sandhill Nature Trail Disc Golf Course","Asheville ","North Carolina","28806",18,,35.618361,-82.588645
"sas-institute","SAS Institute","Cary ","North Carolina","27513",9,,35.8184931,-78.7539266
"sasquatch-disc-golf-course","Sasquatch Disc Golf Course","Roxboro ","North Carolina","27574",18,4,36.43226300000001,-78.98244729999999
"sawmills-veterans-park-orange","Sawmills Veterans Park - Orange","Sawmills ","North Carolina","28630",9,,35.7867803,-81.48418749999999
